Misclassified Node Information
--------------------------------------------------
Node Index      True Label                Predicted Label          
2921364         MemoryObject              FILE_OBJECT_DIR          
2921365         MemoryObject              FILE_OBJECT_DIR          
2921366         MemoryObject              FILE_OBJECT_DIR          
2921632         UnnamedPipeObject         SUBJECT_PROCESS          
2921654         UnnamedPipeObject         SUBJECT_PROCESS          
2921673         SRCSINK_UNKNOWN           MemoryObject             
2921674         SRCSINK_UNKNOWN           MemoryObject             
2921675         SRCSINK_UNKNOWN           MemoryObject             
2921676         SRCSINK_UNKNOWN           MemoryObject             
2921677         SRCSINK_UNKNOWN           MemoryObject             
2921678         SRCSINK_UNKNOWN           MemoryObject             
2921688         SRCSINK_UNKNOWN           MemoryObject             
2922025         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
2922026         FILE_OBJECT_FILE          NetFlowObject            
2922147         FILE_OBJECT_DIR           MemoryObject             
2922149         NetFlowObject             FILE_OBJECT_FILE         
2922150         NetFlowObject             FILE_OBJECT_FILE         
2922151         NetFlowObject             FILE_OBJECT_FILE         
2922165         SRCSINK_UNKNOWN           MemoryObject             
2922166         SUBJECT_PROCESS           MemoryObject             
2922169         SRCSINK_UNKNOWN           MemoryObject             
2922170         SRCSINK_UNKNOWN           MemoryObject             
2922179         NetFlowObject             FILE_OBJECT_FILE         
2922180         NetFlowObject             FILE_OBJECT_FILE         
2922181         NetFlowObject             FILE_OBJECT_FILE         
2922267         SRCSINK_UNKNOWN           MemoryObject             
2922273         SRCSINK_UNKNOWN           MemoryObject             
2922274         SRCSINK_UNKNOWN           MemoryObject             
2922275         SRCSINK_UNKNOWN           MemoryObject             
2922276         SRCSINK_UNKNOWN           MemoryObject             
2922277         SRCSINK_UNKNOWN           MemoryObject             
2922278         SRCSINK_UNKNOWN           MemoryObject             
2922288         SRCSINK_UNKNOWN           MemoryObject             
2922344         SUBJECT_PROCESS           MemoryObject             
2922350         MemoryObject              FILE_OBJECT_DIR          
2922351         MemoryObject              FILE_OBJECT_DIR          
2922352         MemoryObject              FILE_OBJECT_DIR          
2922353         MemoryObject              FILE_OBJECT_DIR          
2922354         MemoryObject              FILE_OBJECT_DIR          
2922355         MemoryObject              FILE_OBJECT_DIR          
2922356         MemoryObject              FILE_OBJECT_DIR          
2922357         MemoryObject              FILE_OBJECT_DIR          
2922358         MemoryObject              FILE_OBJECT_DIR          
2922359         MemoryObject              FILE_OBJECT_DIR          
2922362         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
2922364         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2922382         MemoryObject              FILE_OBJECT_DIR          
2922383         MemoryObject              FILE_OBJECT_DIR          
2922384         MemoryObject              FILE_OBJECT_DIR          
2922385         MemoryObject              FILE_OBJECT_DIR          
2922386         MemoryObject              FILE_OBJECT_DIR          
2922387         MemoryObject              FILE_OBJECT_DIR          
2922388         MemoryObject              FILE_OBJECT_DIR          
2922389         MemoryObject              FILE_OBJECT_DIR          
2922390         MemoryObject              FILE_OBJECT_DIR          
2922391         MemoryObject              FILE_OBJECT_DIR          
2922392         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2922412         SUBJECT_PROCESS           MemoryObject             
2922417         MemoryObject              FILE_OBJECT_DIR          
2922418         MemoryObject              FILE_OBJECT_DIR          
2922419         MemoryObject              FILE_OBJECT_DIR          
2922420         MemoryObject              FILE_OBJECT_DIR          
2922421         MemoryObject              FILE_OBJECT_DIR          
2922422         MemoryObject              FILE_OBJECT_DIR          
2922423         MemoryObject              FILE_OBJECT_DIR          
2922424         MemoryObject              FILE_OBJECT_DIR          
2922425         MemoryObject              FILE_OBJECT_DIR          
2922426         MemoryObject              FILE_OBJECT_DIR          
2922427         MemoryObject              FILE_OBJECT_DIR          
2922428         SUBJECT_PROCESS           MemoryObject             
2922431         MemoryObject              FILE_OBJECT_DIR          
2922432         MemoryObject              FILE_OBJECT_DIR          
2922433         MemoryObject              FILE_OBJECT_DIR          
2922434         MemoryObject              FILE_OBJECT_DIR          
2922435         MemoryObject              FILE_OBJECT_DIR          
2922436         MemoryObject              FILE_OBJECT_DIR          
2922437         MemoryObject              FILE_OBJECT_DIR          
2922438         MemoryObject              FILE_OBJECT_DIR          
2922439         MemoryObject              FILE_OBJECT_DIR          
2922440         MemoryObject              FILE_OBJECT_DIR          
2922441         MemoryObject              FILE_OBJECT_DIR          
2922442         SUBJECT_PROCESS           MemoryObject             
2922445         MemoryObject              FILE_OBJECT_DIR          
2922446         MemoryObject              FILE_OBJECT_DIR          
2922447         MemoryObject              FILE_OBJECT_DIR          
2922448         MemoryObject              FILE_OBJECT_DIR          
2922449         MemoryObject              FILE_OBJECT_DIR          
2922450         MemoryObject              FILE_OBJECT_DIR          
2922451         MemoryObject              FILE_OBJECT_DIR          
2922452         MemoryObject              FILE_OBJECT_DIR          
2922453         MemoryObject              FILE_OBJECT_DIR          
2922454         MemoryObject              FILE_OBJECT_DIR          
2922455         MemoryObject              FILE_OBJECT_DIR          
2922456         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2922468         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2922469         UnnamedPipeObject         SUBJECT_PROCESS          
2922470         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2922473         MemoryObject              FILE_OBJECT_DIR          
2922474         MemoryObject              FILE_OBJECT_DIR          
2922475         MemoryObject              FILE_OBJECT_DIR          
2922477         MemoryObject              FILE_OBJECT_DIR          
2922478         MemoryObject              FILE_OBJECT_DIR          
2922479         MemoryObject              FILE_OBJECT_DIR          
2922480         MemoryObject              FILE_OBJECT_DIR          
2922485         MemoryObject              FILE_OBJECT_DIR          
2922486         MemoryObject              FILE_OBJECT_DIR          
2922487         MemoryObject              FILE_OBJECT_DIR          
2922494         MemoryObject              FILE_OBJECT_DIR          
2922503         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2922587         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2922678         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2922769         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2922860         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2922920         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2922935         UnnamedPipeObject         SUBJECT_PROCESS          
2923033         SUBJECT_PROCESS           MemoryObject             
2923047         SUBJECT_PROCESS           MemoryObject             
2923076         SUBJECT_PROCESS           MemoryObject             
2923079         MemoryObject              FILE_OBJECT_DIR          
2923080         MemoryObject              FILE_OBJECT_DIR          
2923081         MemoryObject              FILE_OBJECT_DIR          
2923082         MemoryObject              FILE_OBJECT_DIR          
2923083         MemoryObject              FILE_OBJECT_DIR          
2923084         MemoryObject              FILE_OBJECT_DIR          
2923085         MemoryObject              FILE_OBJECT_DIR          
2923086         MemoryObject              FILE_OBJECT_DIR          
2923087         MemoryObject              FILE_OBJECT_DIR          
2923088         MemoryObject              FILE_OBJECT_DIR          
2923089         MemoryObject              FILE_OBJECT_DIR          
2923090         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2923174         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2923265         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2923356         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2923447         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2923538         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2923591         MemoryObject              FILE_OBJECT_DIR          
2923592         MemoryObject              FILE_OBJECT_DIR          
2923593         MemoryObject              FILE_OBJECT_DIR          
2923594         MemoryObject              FILE_OBJECT_DIR          
2923595         MemoryObject              FILE_OBJECT_DIR          
2923596         MemoryObject              FILE_OBJECT_DIR          
2923597         MemoryObject              FILE_OBJECT_DIR          
2923598         MemoryObject              FILE_OBJECT_DIR          
2923599         MemoryObject              FILE_OBJECT_DIR          
2923600         MemoryObject              FILE_OBJECT_DIR          
2923601         MemoryObject              FILE_OBJECT_DIR          
2923613         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
2923629         MemoryObject              FILE_OBJECT_DIR          
2923630         MemoryObject              FILE_OBJECT_DIR          
2923631         MemoryObject              FILE_OBJECT_DIR          
2923632         MemoryObject              FILE_OBJECT_DIR          
2923633         MemoryObject              FILE_OBJECT_DIR          
2923634         MemoryObject              FILE_OBJECT_DIR          
2923635         MemoryObject              FILE_OBJECT_DIR          
2923636         MemoryObject              FILE_OBJECT_DIR          
2923637         MemoryObject              FILE_OBJECT_DIR          
2923638         MemoryObject              FILE_OBJECT_DIR          
2923639         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2923662         SUBJECT_PROCESS           MemoryObject             
2923720         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
2923734         SUBJECT_PROCESS           MemoryObject             
2923748         SUBJECT_PROCESS           MemoryObject             
2923760         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2923773         MemoryObject              FILE_OBJECT_DIR          
2923774         MemoryObject              FILE_OBJECT_DIR          
2923775         MemoryObject              FILE_OBJECT_DIR          
2923776         MemoryObject              FILE_OBJECT_DIR          
2923777         MemoryObject              FILE_OBJECT_DIR          
2923778         MemoryObject              FILE_OBJECT_DIR          
2923779         MemoryObject              FILE_OBJECT_DIR          
2923780         MemoryObject              FILE_OBJECT_DIR          
2923781         MemoryObject              FILE_OBJECT_DIR          
2923782         MemoryObject              FILE_OBJECT_DIR          
2923784         SUBJECT_PROCESS           MemoryObject             
2923790         SRCSINK_UNKNOWN           MemoryObject             
2923791         FILE_OBJECT_CHAR          MemoryObject             
2923792         SRCSINK_UNKNOWN           MemoryObject             
2923793         SRCSINK_UNKNOWN           MemoryObject             
2923799         SRCSINK_UNKNOWN           MemoryObject             
2923800         SRCSINK_UNKNOWN           MemoryObject             
2923801         SRCSINK_UNKNOWN           MemoryObject             
2923802         SRCSINK_UNKNOWN           MemoryObject             
2923803         SRCSINK_UNKNOWN           MemoryObject             
2923813         SRCSINK_UNKNOWN           MemoryObject             
2924135         SUBJECT_PROCESS           MemoryObject             
2924138         MemoryObject              FILE_OBJECT_DIR          
2924139         MemoryObject              FILE_OBJECT_DIR          
2924140         MemoryObject              FILE_OBJECT_DIR          
2924141         MemoryObject              FILE_OBJECT_DIR          
2924142         MemoryObject              FILE_OBJECT_DIR          
2924143         MemoryObject              FILE_OBJECT_DIR          
2924144         MemoryObject              FILE_OBJECT_DIR          
2924145         MemoryObject              FILE_OBJECT_DIR          
2924146         MemoryObject              FILE_OBJECT_DIR          
2924147         MemoryObject              FILE_OBJECT_DIR          
2924148         MemoryObject              FILE_OBJECT_DIR          
2924149         MemoryObject              FILE_OBJECT_DIR          
2924155         MemoryObject              FILE_OBJECT_DIR          
2924156         MemoryObject              FILE_OBJECT_DIR          
2924157         MemoryObject              FILE_OBJECT_DIR          
2924158         MemoryObject              FILE_OBJECT_DIR          
2924159         MemoryObject              FILE_OBJECT_DIR          
2924160         MemoryObject              FILE_OBJECT_DIR          
2924161         MemoryObject              FILE_OBJECT_DIR          
2924162         MemoryObject              FILE_OBJECT_DIR          
2924163         MemoryObject              FILE_OBJECT_DIR          
2924164         MemoryObject              FILE_OBJECT_DIR          
2924165         MemoryObject              FILE_OBJECT_DIR          
2924166         MemoryObject              FILE_OBJECT_DIR          
2924171         MemoryObject              FILE_OBJECT_DIR          
2924172         MemoryObject              FILE_OBJECT_DIR          
2924173         MemoryObject              FILE_OBJECT_DIR          
2924174         MemoryObject              FILE_OBJECT_DIR          
2924175         MemoryObject              FILE_OBJECT_DIR          
2924176         MemoryObject              FILE_OBJECT_DIR          
2924177         MemoryObject              FILE_OBJECT_DIR          
2924178         MemoryObject              FILE_OBJECT_DIR          
2924179         MemoryObject              FILE_OBJECT_DIR          
2924180         MemoryObject              FILE_OBJECT_DIR          
2924181         MemoryObject              FILE_OBJECT_DIR          
2924182         MemoryObject              FILE_OBJECT_DIR          
2924446         UnnamedPipeObject         SUBJECT_PROCESS          
2924461         UnnamedPipeObject         SUBJECT_PROCESS          
2924488         SRCSINK_UNKNOWN           MemoryObject             
2924489         SRCSINK_UNKNOWN           MemoryObject             
2924490         SRCSINK_UNKNOWN           MemoryObject             
2924491         SRCSINK_UNKNOWN           MemoryObject             
2924492         SRCSINK_UNKNOWN           MemoryObject             
2924493         SRCSINK_UNKNOWN           MemoryObject             
2924503         SRCSINK_UNKNOWN           MemoryObject             
2924817         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
2924818         FILE_OBJECT_FILE          NetFlowObject            
2924939         FILE_OBJECT_DIR           MemoryObject             
2924941         NetFlowObject             FILE_OBJECT_FILE         
2924942         NetFlowObject             FILE_OBJECT_FILE         
2924943         NetFlowObject             FILE_OBJECT_FILE         
2924957         SRCSINK_UNKNOWN           MemoryObject             
2924958         SUBJECT_PROCESS           MemoryObject             
2924961         SRCSINK_UNKNOWN           MemoryObject             
2924962         SRCSINK_UNKNOWN           MemoryObject             
2924971         NetFlowObject             FILE_OBJECT_FILE         
2924972         NetFlowObject             FILE_OBJECT_FILE         
2924973         NetFlowObject             FILE_OBJECT_FILE         
2925059         SRCSINK_UNKNOWN           MemoryObject             
2925065         SRCSINK_UNKNOWN           MemoryObject             
2925066         SRCSINK_UNKNOWN           MemoryObject             
2925067         SRCSINK_UNKNOWN           MemoryObject             
2925068         SRCSINK_UNKNOWN           MemoryObject             
2925069         SRCSINK_UNKNOWN           MemoryObject             
2925070         SRCSINK_UNKNOWN           MemoryObject             
2925080         SRCSINK_UNKNOWN           MemoryObject             
2925125         SUBJECT_PROCESS           MemoryObject             
2925136         MemoryObject              FILE_OBJECT_DIR          
2925140         MemoryObject              FILE_OBJECT_DIR          
2925142         MemoryObject              FILE_OBJECT_DIR          
2925143         MemoryObject              FILE_OBJECT_DIR          
2925144         MemoryObject              FILE_OBJECT_DIR          
2925145         MemoryObject              FILE_OBJECT_DIR          
2925146         MemoryObject              FILE_OBJECT_DIR          
2925149         MemoryObject              FILE_OBJECT_DIR          
2925150         MemoryObject              FILE_OBJECT_DIR          
2925151         MemoryObject              FILE_OBJECT_DIR          
2925152         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
2925153         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2925171         MemoryObject              FILE_OBJECT_DIR          
2925172         MemoryObject              FILE_OBJECT_DIR          
2925173         MemoryObject              FILE_OBJECT_DIR          
2925174         MemoryObject              FILE_OBJECT_DIR          
2925175         MemoryObject              FILE_OBJECT_DIR          
2925176         MemoryObject              FILE_OBJECT_DIR          
2925177         MemoryObject              FILE_OBJECT_DIR          
2925178         MemoryObject              FILE_OBJECT_DIR          
2925179         MemoryObject              FILE_OBJECT_DIR          
2925181         MemoryObject              FILE_OBJECT_DIR          
2925184         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2925196         SUBJECT_PROCESS           MemoryObject             
2925204         MemoryObject              FILE_OBJECT_DIR          
2925205         MemoryObject              FILE_OBJECT_DIR          
2925206         MemoryObject              FILE_OBJECT_DIR          
2925207         MemoryObject              FILE_OBJECT_DIR          
2925208         MemoryObject              FILE_OBJECT_DIR          
2925209         MemoryObject              FILE_OBJECT_DIR          
2925210         MemoryObject              FILE_OBJECT_DIR          
2925212         MemoryObject              FILE_OBJECT_DIR          
2925213         MemoryObject              FILE_OBJECT_DIR          
2925214         MemoryObject              FILE_OBJECT_DIR          
2925217         MemoryObject              FILE_OBJECT_DIR          
2925220         SUBJECT_PROCESS           MemoryObject             
2925223         MemoryObject              FILE_OBJECT_DIR          
2925224         MemoryObject              FILE_OBJECT_DIR          
2925225         MemoryObject              FILE_OBJECT_DIR          
2925226         MemoryObject              FILE_OBJECT_DIR          
2925227         MemoryObject              FILE_OBJECT_DIR          
2925228         MemoryObject              FILE_OBJECT_DIR          
2925229         MemoryObject              FILE_OBJECT_DIR          
2925230         MemoryObject              FILE_OBJECT_DIR          
2925231         MemoryObject              FILE_OBJECT_DIR          
2925232         MemoryObject              FILE_OBJECT_DIR          
2925233         MemoryObject              FILE_OBJECT_DIR          
2925234         SUBJECT_PROCESS           MemoryObject             
2925237         MemoryObject              FILE_OBJECT_DIR          
2925238         MemoryObject              FILE_OBJECT_DIR          
2925239         MemoryObject              FILE_OBJECT_DIR          
2925240         MemoryObject              FILE_OBJECT_DIR          
2925241         MemoryObject              FILE_OBJECT_DIR          
2925242         MemoryObject              FILE_OBJECT_DIR          
2925243         MemoryObject              FILE_OBJECT_DIR          
2925244         MemoryObject              FILE_OBJECT_DIR          
2925245         MemoryObject              FILE_OBJECT_DIR          
2925246         MemoryObject              FILE_OBJECT_DIR          
2925247         MemoryObject              FILE_OBJECT_DIR          
2925248         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2925260         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2925261         UnnamedPipeObject         SUBJECT_PROCESS          
2925262         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2925265         MemoryObject              FILE_OBJECT_DIR          
2925266         MemoryObject              FILE_OBJECT_DIR          
2925268         MemoryObject              FILE_OBJECT_DIR          
2925269         MemoryObject              FILE_OBJECT_DIR          
2925270         MemoryObject              FILE_OBJECT_DIR          
2925271         MemoryObject              FILE_OBJECT_DIR          
2925274         MemoryObject              FILE_OBJECT_DIR          
2925277         MemoryObject              FILE_OBJECT_DIR          
2925279         MemoryObject              FILE_OBJECT_DIR          
2925281         MemoryObject              FILE_OBJECT_DIR          
2925287         MemoryObject              FILE_OBJECT_DIR          
2925295         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2925379         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2925470         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2925561         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2925652         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2925712         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2925727         UnnamedPipeObject         SUBJECT_PROCESS          
2925825         SUBJECT_PROCESS           MemoryObject             
2925839         SUBJECT_PROCESS           MemoryObject             
2925868         SUBJECT_PROCESS           MemoryObject             
2925871         MemoryObject              FILE_OBJECT_DIR          
2925872         MemoryObject              FILE_OBJECT_DIR          
2925873         MemoryObject              FILE_OBJECT_DIR          
2925874         MemoryObject              FILE_OBJECT_DIR          
2925875         MemoryObject              FILE_OBJECT_DIR          
2925876         MemoryObject              FILE_OBJECT_DIR          
2925877         MemoryObject              FILE_OBJECT_DIR          
2925878         MemoryObject              FILE_OBJECT_DIR          
2925879         MemoryObject              FILE_OBJECT_DIR          
2925880         MemoryObject              FILE_OBJECT_DIR          
2925881         MemoryObject              FILE_OBJECT_DIR          
2925882         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2925966         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2926057         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2926148         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2926239         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2926330         SUBJECT_PROCESS           FILE_OBJECT_FILE         
2926383         MemoryObject              FILE_OBJECT_DIR          
2926384         MemoryObject              FILE_OBJECT_DIR          
2926385         MemoryObject              FILE_OBJECT_DIR          
2926386         MemoryObject              FILE_OBJECT_DIR          
2926387         MemoryObject              FILE_OBJECT_DIR          
2926388         MemoryObject              FILE_OBJECT_DIR          
2926389         MemoryObject              FILE_OBJECT_DIR          
2926390         MemoryObject              FILE_OBJECT_DIR          
2926391         MemoryObject              FILE_OBJECT_DIR          
2926392         MemoryObject              FILE_OBJECT_DIR          
2926393         MemoryObject              FILE_OBJECT_DIR          
2926405         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
2926421         MemoryObject              FILE_OBJECT_DIR          
2926422         MemoryObject              FILE_OBJECT_DIR          
2926423         MemoryObject              FILE_OBJECT_DIR          
2926424         MemoryObject              FILE_OBJECT_DIR          
2926425         MemoryObject              FILE_OBJECT_DIR          
2926426         MemoryObject              FILE_OBJECT_DIR          
2926427         MemoryObject              FILE_OBJECT_DIR          
2926428         MemoryObject              FILE_OBJECT_DIR          
2926429         MemoryObject              FILE_OBJECT_DIR          
2926430         MemoryObject              FILE_OBJECT_DIR          
2926431         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2926454         SUBJECT_PROCESS           MemoryObject             
2926512         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
2926526         SUBJECT_PROCESS           MemoryObject             
2926540         SUBJECT_PROCESS           MemoryObject             
2926552         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2926565         MemoryObject              FILE_OBJECT_DIR          
2926566         MemoryObject              FILE_OBJECT_DIR          
2926567         MemoryObject              FILE_OBJECT_DIR          
2926568         MemoryObject              FILE_OBJECT_DIR          
2926569         MemoryObject              FILE_OBJECT_DIR          
2926570         MemoryObject              FILE_OBJECT_DIR          
2926571         MemoryObject              FILE_OBJECT_DIR          
2926572         MemoryObject              FILE_OBJECT_DIR          
2926573         MemoryObject              FILE_OBJECT_DIR          
2926574         MemoryObject              FILE_OBJECT_DIR          
2926576         SUBJECT_PROCESS           MemoryObject             
2926582         SRCSINK_UNKNOWN           MemoryObject             
2926583         FILE_OBJECT_CHAR          MemoryObject             
2926584         SRCSINK_UNKNOWN           MemoryObject             
2926586         SRCSINK_UNKNOWN           MemoryObject             
2926591         SRCSINK_UNKNOWN           MemoryObject             
2926592         SRCSINK_UNKNOWN           MemoryObject             
2926593         SRCSINK_UNKNOWN           MemoryObject             
2926594         SRCSINK_UNKNOWN           MemoryObject             
2926595         SRCSINK_UNKNOWN           MemoryObject             
2926605         SRCSINK_UNKNOWN           MemoryObject             
2926927         SUBJECT_PROCESS           MemoryObject             
2926930         MemoryObject              FILE_OBJECT_DIR          
2926931         MemoryObject              FILE_OBJECT_DIR          
2926932         MemoryObject              FILE_OBJECT_DIR          
2926933         MemoryObject              FILE_OBJECT_DIR          
2926934         MemoryObject              FILE_OBJECT_DIR          
2926935         MemoryObject              FILE_OBJECT_DIR          
2926936         MemoryObject              FILE_OBJECT_DIR          
2926937         MemoryObject              FILE_OBJECT_DIR          
2926938         MemoryObject              FILE_OBJECT_DIR          
2926939         MemoryObject              FILE_OBJECT_DIR          
2926940         MemoryObject              FILE_OBJECT_DIR          
2926941         MemoryObject              FILE_OBJECT_DIR          
2926947         MemoryObject              FILE_OBJECT_DIR          
2926948         MemoryObject              FILE_OBJECT_DIR          
2926949         MemoryObject              FILE_OBJECT_DIR          
2926950         MemoryObject              FILE_OBJECT_DIR          
2926951         MemoryObject              FILE_OBJECT_DIR          
2926952         MemoryObject              FILE_OBJECT_DIR          
2926953         MemoryObject              FILE_OBJECT_DIR          
2926954         MemoryObject              FILE_OBJECT_DIR          
2926955         MemoryObject              FILE_OBJECT_DIR          
2926956         MemoryObject              FILE_OBJECT_DIR          
2926957         MemoryObject              FILE_OBJECT_DIR          
2926958         MemoryObject              FILE_OBJECT_DIR          
2926963         MemoryObject              FILE_OBJECT_DIR          
2926964         MemoryObject              FILE_OBJECT_DIR          
2926965         MemoryObject              FILE_OBJECT_DIR          
2926966         MemoryObject              FILE_OBJECT_DIR          
2926967         MemoryObject              FILE_OBJECT_DIR          
2926968         MemoryObject              FILE_OBJECT_DIR          
2926969         MemoryObject              FILE_OBJECT_DIR          
2926970         MemoryObject              FILE_OBJECT_DIR          
2926971         MemoryObject              FILE_OBJECT_DIR          
2926972         MemoryObject              FILE_OBJECT_DIR          
2926973         MemoryObject              FILE_OBJECT_DIR          
2926974         MemoryObject              FILE_OBJECT_DIR          
2927238         UnnamedPipeObject         SUBJECT_PROCESS          
2927240         MemoryObject              FILE_OBJECT_DIR          
2927241         MemoryObject              FILE_OBJECT_DIR          
2927242         MemoryObject              FILE_OBJECT_DIR          
2927243         MemoryObject              FILE_OBJECT_DIR          
2927244         MemoryObject              FILE_OBJECT_DIR          
2927245         MemoryObject              FILE_OBJECT_DIR          
2927246         MemoryObject              FILE_OBJECT_DIR          
2927247         MemoryObject              FILE_OBJECT_DIR          
2927248         MemoryObject              FILE_OBJECT_DIR          
2927249         MemoryObject              FILE_OBJECT_DIR          
2927250         MemoryObject              FILE_OBJECT_DIR          
2927251         MemoryObject              FILE_OBJECT_DIR          
2927252         MemoryObject              FILE_OBJECT_DIR          
2927253         MemoryObject              FILE_OBJECT_DIR          
2927255         UnnamedPipeObject         SUBJECT_PROCESS          
2927274         SRCSINK_UNKNOWN           MemoryObject             
2927275         SRCSINK_UNKNOWN           MemoryObject             
2927276         SRCSINK_UNKNOWN           MemoryObject             
2927277         SRCSINK_UNKNOWN           MemoryObject             
2927278         SRCSINK_UNKNOWN           MemoryObject             
2927279         SRCSINK_UNKNOWN           MemoryObject             
2927289         SRCSINK_UNKNOWN           MemoryObject             
2927762         SUBJECT_PROCESS           SRCSINK_UNKNOWN          
2927763         FILE_OBJECT_FILE          NetFlowObject            
2927884         FILE_OBJECT_DIR           MemoryObject             
2927886         NetFlowObject             FILE_OBJECT_FILE         
2927887         NetFlowObject             FILE_OBJECT_FILE         
2927888         NetFlowObject             FILE_OBJECT_FILE         
2927902         SRCSINK_UNKNOWN           MemoryObject             
2927903         SUBJECT_PROCESS           MemoryObject             
2927907         SRCSINK_UNKNOWN           MemoryObject             
2927908         SRCSINK_UNKNOWN           MemoryObject             
2927917         NetFlowObject             FILE_OBJECT_FILE         
2927918         NetFlowObject             FILE_OBJECT_FILE         
2927919         NetFlowObject             FILE_OBJECT_FILE         
2928006         SRCSINK_UNKNOWN           MemoryObject             
2928012         SRCSINK_UNKNOWN           MemoryObject             
2928013         SRCSINK_UNKNOWN           MemoryObject             
2928014         SRCSINK_UNKNOWN           MemoryObject             
2928015         SRCSINK_UNKNOWN           MemoryObject             
2928016         SRCSINK_UNKNOWN           MemoryObject             
2928017         SRCSINK_UNKNOWN           MemoryObject             
2928024         SRCSINK_UNKNOWN           MemoryObject             
2928065         SUBJECT_PROCESS           MemoryObject             
2928072         MemoryObject              FILE_OBJECT_DIR          
2928073         MemoryObject              FILE_OBJECT_DIR          
2928074         MemoryObject              FILE_OBJECT_DIR          
2928075         MemoryObject              FILE_OBJECT_DIR          
2928076         MemoryObject              FILE_OBJECT_DIR          
2928077         MemoryObject              FILE_OBJECT_DIR          
2928078         MemoryObject              FILE_OBJECT_DIR          
2928079         MemoryObject              FILE_OBJECT_DIR          
2928080         MemoryObject              FILE_OBJECT_DIR          
2928081         MemoryObject              FILE_OBJECT_DIR          
2928082         FILE_OBJECT_FILE          FILE_OBJECT_DIR          
2928083         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2928116         MemoryObject              FILE_OBJECT_DIR          
2928117         MemoryObject              FILE_OBJECT_DIR          
2928118         MemoryObject              FILE_OBJECT_DIR          
2928119         MemoryObject              FILE_OBJECT_DIR          
2928120         MemoryObject              FILE_OBJECT_DIR          
2928121         MemoryObject              FILE_OBJECT_DIR          
2928122         MemoryObject              FILE_OBJECT_DIR          
2928126         MemoryObject              FILE_OBJECT_DIR          
2928127         MemoryObject              FILE_OBJECT_DIR          
2928128         MemoryObject              FILE_OBJECT_DIR          
2928129         SUBJECT_PROCESS           FILE_OBJECT_DIR          
2928145         SUBJECT_PROCESS           MemoryObject             
2928150         MemoryObject              FILE_OBJECT_DIR          
2928153         MemoryObject              FILE_OBJECT_DIR          
2928154         MemoryObject              FILE_OBJECT_DIR          
2928155         MemoryObject              FILE_OBJECT_DIR          
2928156         MemoryObject              FILE_OBJECT_DIR          
2928157         MemoryObject              FILE_OBJECT_DIR          
2928158         MemoryObject              FILE_OBJECT_DIR          
2928159         MemoryObject              FILE_OBJECT_DIR          
2928160         MemoryObject              FILE_OBJECT_DIR          
2928161         MemoryObject              FILE_OBJECT_DIR          
2928164         MemoryObject              FILE_OBJECT_DIR          
2928165         SUBJECT_PROCESS           MemoryObject             
2928168         MemoryObject              FILE_OBJECT_DIR          
